video_id,video_description,video_hashtags,video_view_count,video_like_count,video_share_count,video_comment_count,video_author_id,video_author_nickname,video_create_time,comment_id,comment_text,comment_like_count,comment_timestamp,comment_reply_count,comment_hash,text_length,has_emoji,has_mention,has_hashtag,is_reply,user_id,user_unique_id,user_nickname,user_followers_count,user_following_count,user_video_count,user_verified,user_comment_count_in_dataset,user_duplicate_ratio,user_avg_time_between_comments
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509129488812655367,thế chỗ tạm thời ?,0,2025-05-27 21:17:40,0,bd97194351630398b55515b43eb20419,18,False,False,False,False,7101516953294357506,dophuongmai1611,a diu tai ợt,204,70,2,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509118236487713543,🥰🥰🥰 ê thích thế,0,2025-05-27 20:33:57,0,df9e0656c5bb00d537689dcf232179a8,15,False,False,False,False,7210716500818052123,pbn19100,Bống 💗🌷♡ᰔᩚ,803,1268,0,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509117069147144961,chỉ mê mỗi bb trần,0,2025-05-27 20:29:34,0,2659f2c0b64fdbb6b20f4c5ca4e1b142,18,False,False,False,False,7183993898351526939,trn.mai106,Trần Mai,3,45,0,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509128235470226194,Thanh Thủy vợ t mà lôi vô chi,0,2025-05-27 21:12:46,0,ac8feb5cc00a3d8a06d2acac0efa2e10,31,False,False,False,False,7414411165257188360,hnoi26,phở kh hành 🍠,42,42,0,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509108137887482632,Hàng trăm nghìn người😳,0,2025-05-27 19:54:50,0,88dce7dd12b29775178e5db417827019,22,True,False,False,False,6543992368155295746,tom124667,Ahihi,179,1607,15,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509106758309921544,lướt xuống thấy thanh thủy,0,2025-05-27 19:49:27,0,04de2e9231773f690438eaa0b66cc8fe,26,False,False,False,False,7409272137947939857,iam_leechii,Leechii,18,188,1,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509029723378778881,nữa hả,3,2025-05-27 14:50:40,0,7e477ed49faa65d51c470a7d6269e732,6,False,False,False,False,6663574443959681026,lenhathung202,LêNhậtHưng,1701,193,17,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509051357588947732,Sớm nek 💗💗💗,3,2025-05-27 16:14:28,0,a79a9e33ddb93c0aa3015dbf26926bdd,11,True,False,False,False,7250384386780201990,uyenne7033,Pu nek 🎀🎀💗💗,63,150,15,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509106074022478593,Bả xinh mả bả cute mả thích bả quáaaaaa,4,2025-05-27 19:46:54,0,bc85d73d81bb024dd98f5aed889b086d,39,False,False,False,False,7266718744011899922,phng.nguyn5683,Thiếu Muối 😞,82,278,0,False,1,0.0,0
7509002805806517511,Cô gái may mắn nhất đêm đầu tiên trong concert của SOOBIN lộ diện khiến dân tình nức nở #soobin #yendan #news #amm,"soobin,yendan,news,amm",789700,45300,538,92,6562500403404324865,Kenh14.vn,2025-05-27 14:45:00,7509100408310088455,Bà Đan bả đẹp,5,2025-05-27 19:24:48,0,9ac08ad4bb7760bf37a1b1880e7c5d82,13,False,False,False,False,7355391114127655957,tnii_2004,ᥫᩣᴠᴜɴɢᴏᴄ_ᴛᴜʏᴇᴛɴʜɪɪ✦,267,217,41,False,1,0.0,0
